eclipse,10174391,357959728,626,1,626,d,}
eclipse,10174460,358003505,23,1,16,i,:: IdentifierOrNew
eclipse,10174460,358003505,23,2,16,i,;
eclipse,10174868,358022836,40,1,32,i,;
eclipse,10175496,365712301,69,1,66,i,;
eclipse,10176117,358038671,56,1,50,i,:
eclipse,10176245,358081682,21,1,8,i,=
eclipse,10176481,359967326,13,1,12,i,;
eclipse,10176641,358380627,33,1,20,i,)
eclipse,1017770,29330938,137,1,137,i,}
eclipse,10179720,358203932,21,1,17,i,;
eclipse,10180073,358191534,23,1,21,d,$1100
eclipse,10181402,358282339,79,1,47,i,;
eclipse,10181607,358264452,39,1,34,i,;
eclipse,10182153,358282567,22,1,18,i,;
eclipse,10182267,365897894,63,1,63,i,}
eclipse,1018352,27636409,22,1,12,d,area
eclipse,1018464,27642976,16,1,13,d," + "
eclipse,10186877,368722756,26,1,22,i,;
eclipse,10187641,358548603,20,1,16,s,;
eclipse,10188349,358584751,31,1,27,i,;
eclipse,10188935,358611513,29,1,28,i,}
eclipse,1018896,34682453,143,1,66,i,AssignmentOperator Expression
eclipse,1018896,34682453,143,2,66,i,;
eclipse,10189048,358649540,52,1,21,d,}
eclipse,10189875,358740089,28,1,22,i,:: IdentifierOrNew
eclipse,10189875,358740089,28,2,22,i,;
eclipse,10190308,358654522,21,1,6,d,*
eclipse,10190795,358756081,33,1,8,i,{
eclipse,1019161,31574508,31,1,21,d," weighs "
eclipse,1019414,88452853,2584,1,385,i,;
eclipse,10194830,366402634,30,1,30,i,}
eclipse,10197084,358909773,32,1,32,i,}
eclipse,10197608,363644587,61,1,28,i,)
eclipse,10197658,359107114,81,1,57,i,)
eclipse,10197809,358985955,197,1,190,s,|,|
eclipse,10198175,359011468,35,1,20,i,;
eclipse,10198361,358997172,60,1,29,i,:
eclipse,1019987,27704213,35,1,26,i,;
eclipse,10199963,359056642,24,1,15,i,) Statement
eclipse,1020039,29858340,60,1,50,d,"hat gewonnen"
eclipse,10201791,359137351,16,1,16,d,}
eclipse,10203141,361005805,127,1,75,i,)
eclipse,10203232,359217626,44,1,44,d,}
eclipse,10204039,368056505,210,1,191,i,}
eclipse,10204318,364744663,96,1,85,d,}
eclipse,10204773,359265330,8,1,3,i,}
eclipse,10204773,359265330,8,2,4,d,(
eclipse,10204773,359265330,8,3,4,d,
eclipse,10204773,359265330,8,4,8,d,}
eclipse,10205316,396959210,26,1,11,i,:: IdentifierOrNew
eclipse,10205316,396959210,26,2,11,i,;
eclipse,10205848,359305553,17,1,16,d,}
eclipse,10206823,359378622,39,1,31,i,:: IdentifierOrNew
eclipse,10206823,359378622,39,2,31,i,;
eclipse,10207540,359421970,50,1,32,d,)
eclipse,10208018,359397000,38,1,25,d,W
eclipse,10208286,359419919,54,1,52,i,;
eclipse,10208738,359404028,17,1,13,d,dist
eclipse,10210300,361656064,73,1,73,i,}
eclipse,10212194,361188106,261,1,131,i,}
eclipse,10212942,359554591,34,1,26,d,;
eclipse,10213597,359581867,50,1,48,d,else
eclipse,10215629,361651520,101,1,57,i,;
eclipse,1021583,27782525,85,1,85,i,}
eclipse,10216023,359631768,9,1,4,i,;
eclipse,10216929,359693948,33,1,30,i,)
eclipse,10217423,359775195,66,1,53,i,}
eclipse,10218226,359752570,125,1,106,d,)
eclipse,10218336,374138675,59,1,41,i,;
eclipse,10220147,359798569,12,1,10,,
eclipse,10220147,359798569,12,2,12,d,}
eclipse,10220247,359801605,15,1,10,i,:: IdentifierOrNew
eclipse,10220247,359801605,15,2,10,i,;
eclipse,10220278,366556900,51,1,48,d,)
eclipse,10220321,359827316,60,1,47,i,;
eclipse,1022170,27862864,34,1,27,i,;
eclipse,10223168,367722958,56,1,27,i,AssignmentOperator
eclipse,10225536,360028362,73,1,30,i,;
eclipse,10225554,360086308,33,1,18,i,;
eclipse,10226086,370451163,203,1,117,i,;
eclipse,10226991,360220507,49,1,30,d,)
eclipse,10227699,363913842,43,1,36,i,)
eclipse,1023279,28005679,47,1,47,d,}
eclipse,10233377,360363887,23,1,21,i,;
eclipse,10234014,360545304,32,1,32,i,}
eclipse,10234829,360432908,21,1,17,i,:: IdentifierOrNew
eclipse,10234829,360432908,21,2,17,i,;
eclipse,10236182,360508396,29,1,29,i,}
eclipse,10236311,361132602,41,1,38,i,}
eclipse,10236573,366143198,22,1,16,i,) Statement
eclipse,10236583,360523245,27,1,17,i,;
eclipse,10237195,424199350,74,1,57,i,AssignmentOperator Expression
eclipse,10237195,424199350,74,2,57,i,;
eclipse,10237243,360595437,60,1,57,i,. class
eclipse,10238689,366243428,23,1,18,i,) Statement
eclipse,10239221,360708198,69,1,44,i,) Statement
eclipse,10240003,360736846,33,1,29,d,runningTotal
eclipse,10240710,360743151,53,1,43,i,)
eclipse,10241154,360806503,55,1,51,i,:: IdentifierOrNew
eclipse,10241154,360806503,55,2,51,i,;
eclipse,10241192,360737707,60,1,57,i,)
eclipse,10241959,360768411,10,1,7,s,++
eclipse,10242617,379963496,120,1,70,i,) Statement
eclipse,10243668,360885378,50,1,44,i,;
eclipse,10243893,360931528,57,1,11,i,}
eclipse,10243893,360931528,57,2,57,i,}
eclipse,10244576,360890260,24,1,20,d," is "
eclipse,10244944,360913326,67,1,49,i,;
eclipse,10245331,360918644,29,1,16,i,;
eclipse,10245336,360932165,18,1,8,i,;
eclipse,10248293,361030816,89,1,67,,
eclipse,10248819,361102753,52,1,49,i,)
eclipse,10249357,361086264,6,1,1,s,import
eclipse,10249803,361108680,13,1,13,i,}
eclipse,10250224,362778809,18,1,15,i,;
eclipse,10252994,361253457,28,1,24,d,)
eclipse,10253155,362821134,126,1,77,i,VariableDeclarators
eclipse,10253155,362821134,126,2,77,i,;
eclipse,10253411,361361977,79,1,59,d,int
eclipse,10253719,361287621,23,1,23,i,}
eclipse,10257074,361408346,23,1,3,i,}
eclipse,10257251,361448421,14,1,14,i,}
eclipse,10257393,367051535,76,1,53,i,;
eclipse,10259486,361487706,16,1,12,i,;
eclipse,10260740,361527025,31,1,29,i,;
eclipse,10261013,361533540,22,1,22,i,}
eclipse,10262131,361610395,50,1,15,i,;
eclipse,10263026,361635691,32,1,30,d,)
eclipse,10264089,361643471,32,1,12,i,;
eclipse,10265521,361713254,56,1,52,i,;
eclipse,10267508,361792788,52,1,12,,
eclipse,10267508,361792788,52,2,40,i,}
eclipse,10267542,361749271,22,1,18,i,)
eclipse,1026799,28006856,10,1,8,i,)
eclipse,10270092,361900963,47,1,17,i,;
eclipse,10272017,362021890,48,1,42,d,.612
eclipse,10272695,380225414,77,1,77,i,}
eclipse,10272935,361995580,50,1,26,i,=
eclipse,1027313,41234961,85,1,80,i,;
eclipse,10273371,362005776,17,1,13,i,;
eclipse,10273566,362034876,33,1,33,i,}
eclipse,10276369,365640315,115,1,109,s,;
eclipse,10276369,365640315,115,2,114,d,}
eclipse,10276369,365640315,115,3,115,i,}
eclipse,10278061,365719262,64,1,53,i,. class
eclipse,10278443,362218580,10,1,10,i,}
eclipse,10278718,362293407,33,1,33,i,}
eclipse,10279249,373122416,10,1,7,i,;
eclipse,10280173,441345074,57,1,33,d,Y
eclipse,10280714,362333181,195,1,194,d,}
eclipse,10281095,362341494,18,1,18,i,}
eclipse,10281980,362389740,90,1,60,s,(
eclipse,10281980,362389740,90,2,60,i,; ; ) Statement
eclipse,10282392,362428076,28,1,26,d,long
eclipse,10282676,362461436,33,1,16,i,;
eclipse,10283403,362451257,61,1,14,s,;
eclipse,10284832,362502444,35,1,35,i,}
eclipse,10286258,362572839,36,1,31,i,:
eclipse,10286275,372549460,82,1,82,i,}
eclipse,10286325,362574125,36,1,36,d,}
eclipse,10286553,363470334,157,1,127,i,;
eclipse,10286630,364146102,82,1,52,i,;
eclipse,10286739,365640782,43,1,37,s,::
eclipse,10286957,362596193,16,1,13,,
eclipse,10287646,362635536,38,1,24,i,;
eclipse,10288715,363154873,70,1,18,i,)
eclipse,10288827,362697252,22,1,17,i,)
eclipse,10289101,363097952,49,1,49,i,}
eclipse,1028980,28092528,24,1,15,d,%
eclipse,10289893,362757688,45,1,40,i,}
eclipse,10289893,362757688,45,2,41,i,... VariableDeclaratorId
eclipse,10289893,362757688,45,3,45,d,}
eclipse,10290174,362765032,57,1,57,d,}
eclipse,10290463,362776363,28,1,28,i,}
eclipse,10291061,369266824,86,1,30,i,;
eclipse,10291952,362849652,43,1,39,i,]
eclipse,10292160,362858013,61,1,59,d,rate
eclipse,10292679,362884537,19,1,16,i,ClassType
eclipse,10293236,362934404,25,1,16,i,;
eclipse,1029329,28110266,18,1,16,d,)
eclipse,10293541,362926495,35,1,32,d,int
eclipse,10295686,363027990,46,1,44,i,}
eclipse,10298898,363192108,37,1,19,i,)
eclipse,10299231,363157395,29,1,29,i,}
